//df = prepro("data/base.csv",['가해운전자,요일']) add "epochs": 5
,Model,Avg Accuracy,Avg Precision,Avg Recall,Avg F1,Avg Confusion Matrix,Avg Early Stopping Epoch
0,DynamicANNWrapper0,0.9527205984259652,0.9544886551155416,0.9526329497380205,0.9529382056222333,"[[2473   73   33]
 [ 150 2423    7]
 [  98    3 2478]]",
1,DynamicANNWrapper0,0.9501112866431232,0.9513878065200101,0.9503121171474124,0.9502908434691045,"[[2449   99   32]
 [ 183 2391    6]
 [  63    2 2514]]",
2,DynamicANNWrapper0,0.9550715356448807,0.9561250410356799,0.9549248346736355,0.9551712682851512,"[[2456   87   36]
 [ 166 2407    6]
 [  46    5 2529]]",
3,DynamicANNWrapper0,0.9418699947082321,0.9449797744025649,0.9415028706918201,0.9418611010174779,"[[2422  101   56]
 [ 170 2401    8]
 [  83   30 2467]]",
4,DynamicANNWrapper0,0.9854544928484378,0.9855899152808343,0.9854590747070924,0.9854329362878007,"[[2497   59   23]
 [   7 2569    3]
 [  13    4 2561]]",
